Monitor,Model,ID Dataset,OOD Dataset,OOD Type,Case,Num optimization set samples,Num evaluation set samples,Ratio Reject Optimization set Expected,Ratio Reject Evaluation set Expected,Optimal approach,Optimal_threshold,Cheat threshold evaluation,Optimal score_optimization set,Precision_optimization,Recall_optimization,Specificity_optimization,Optimal score_evaluation,Cheat score evaluation,f1-score_evaluation,gmean_evaluation,youden_evaluation,recall-score_evaluation,precision-score_evaluation,accuracy-score_evaluation,specificity-score_evaluation,fpr-score_evaluation,tpr-score_evaluation,MCC-score_evaluation,Kappa-score_evaluation,AUROC-score_optimization,AUPR_rejectPosi-score_optimization,TPR@95TNR-score_optimization,AUROC-score_evaluation,AUPR_rejecPosi-score_evaluation,TPR@95TNR-score_evaluation
MaxSoftmaxProbabilityMonitor,resnet,cifar10,cifar10,pixelization,Case0,9466,10000,0.505493345,0.3059,95tnr,-0.95523,-0.72678,0,0.924920128,0.605015674,0.949797052,0,0,0.640773,0.730192,0.480942,0.617522,0.665844,0.7882,0.86342,0.13658,0.617522,0.491605365,0.490904962,0.928585109,0.915200372,0.605015674,0.859526512,0.676479294,0.286368094
MaxSoftmaxProbabilityMonitor,resnet,cifar10,cifar10,pixelization,Case1,12954,10000,0.456075344,0.3059,95tnr,-0.72208,-0.72678,0,0.83020683,0.292146242,0.949900653,0,0,0.406001,0.518836,0.233971,0.283099,0.717481,0.7466,0.950872,0.049128,0.283099,0.330932968,0.281655913,0.857880202,0.790368834,0.292146242,0.859526512,0.676479294,0.286368094
MaxSoftmaxProbabilityMonitor,resnet,cifar10,cifar10,pixelization,Case2,154976,10000,0.526275036,0.3059,95tnr,-0.45673,-0.72678,0,0.490636704,0.043366846,0.949983655,0,0,0.101872,0.23238,0.049368,0.054266,0.83,0.7073,0.995102,0.004898,0.054266,0.16248578,0.06683585,0.618862341,0.572524931,0.043366846,0.859526512,0.676479294,0.286368094
MaxSoftmaxProbabilityMonitor,resnet,cifar10,cifar10,pixelization,Case3,167353,10000,0.471607919,0.3059,95tnr,-0.452711,-0.72678,0,0.423808283,0.041229015,0.949970598,0,0,0.09603,0.225272,0.046099,0.050997,0.821053,0.7063,0.995102,0.004898,0.050997,0.155588487,0.062487431,0.614093926,0.513112588,0.041229015,0.859526512,0.676479294,0.286368094
MaxSoftmaxProbabilityMonitor,resnet,cifar10,cifar10,fgsm,Case0,9466,10000,0.505493345,0.252,f1,-0.997094,-0.980107,0.880573,0.851043088,0.912225705,0.836787011,0.644709,0.667483,0.644709,0.793867,0.603206,0.912698,0.498375,0.7465,0.690508,0.309492,0.912698,0.525337409,0.472867766,0.928585109,0.915200372,0.605015674,0.872104872,0.640466828,0.327777778
MaxSoftmaxProbabilityMonitor,resnet,cifar10,cifar10,fgsm,Case1,15066,10000,0.504380725,0.252,f1,-0.99716,-0.980107,0.821845,0.74926861,0.909988156,0.69010312,0.643556,0.667483,0.643556,0.792904,0.601727,0.913492,0.496763,0.745,0.688235,0.311765,0.913492,0.523898889,0.470785711,0.869988708,0.837924475,0.313067509,0.872104872,0.640466828,0.327777778
MaxSoftmaxProbabilityMonitor,resnet,cifar10,cifar10,fgsm,Case2,153898,10000,0.533463723,0.252,f1,-0.99845,-0.980107,0.720082,0.602299736,0.895126615,0.324154933,0.607724,0.667483,0.607724,0.757354,0.553484,0.949206,0.446936,0.6912,0.604278,0.395722,0.949206,0.481798408,0.403237975,0.612987929,0.575377824,0.042935968,0.872104872,0.640466828,0.327777778
MaxSoftmaxProbabilityMonitor,resnet,cifar10,cifar10,fgsm,Case3,164473,10000,0.485702821,0.252,f1,-0.998416,-0.980107,0.684159,0.554922074,0.891869562,0.324443183,0.609206,0.667483,0.609206,0.759052,0.55577,0.948016,0.448807,0.6935,0.607754,0.392246,0.948016,0.483597626,0.406031695,0.600252469,0.517131336,0.039732115,0.872104872,0.640466828,0.327777778
MaxSoftmaxProbabilityMonitor,resnet,cifar10,cifar10,fgsm,Case0,9466,10000,0.505493345,0.252,gmean,-0.995693,-0.994495,0.875742,0.872164948,0.884012539,0.867549669,0.800466,0.804594,0.654872,0.800466,0.608355,0.881349,0.520995,0.7659,0.727005,0.272995,0.881349,0.534081754,0.494869723,0.928585109,0.915200372,0.605015674,0.872104872,0.640466828,0.327777778
MaxSoftmaxProbabilityMonitor,resnet,cifar10,cifar10,fgsm,Case1,15066,10000,0.504380725,0.252,gmean,-0.994504,-0.994495,0.804481,0.780129125,0.858665614,0.753716352,0.804378,0.804594,0.662012,0.804378,0.61307,0.865476,0.536004,0.7773,0.747594,0.252406,0.865476,0.541817673,0.509279401,0.869988708,0.837924475,0.313067509,0.872104872,0.640466828,0.327777778
MaxSoftmaxProbabilityMonitor,resnet,cifar10,cifar10,fgsm,Case2,153898,10000,0.533463723,0.252,gmean,-0.99002,-0.994495,0.61294,0.632438405,0.725063643,0.518154849,0.79924,0.804594,0.663542,0.79924,0.598773,0.814683,0.559706,0.7918,0.784091,0.215909,0.814683,0.539421791,0.520202206,0.612987929,0.575377824,0.042935968,0.872104872,0.640466828,0.327777778
MaxSoftmaxProbabilityMonitor,resnet,cifar10,cifar10,fgsm,Case3,164473,10000,0.485702821,0.252,gmean,-0.989817,-0.994495,0.605994,0.581190286,0.721124116,0.50924481,0.799328,0.804594,0.663861,0.799328,0.598916,0.813889,0.560536,0.7923,0.785027,0.214973,0.813889,0.539829524,0.520861554,0.600252469,0.517131336,0.039732115,0.872104872,0.640466828,0.327777778
MaxSoftmaxProbabilityMonitor,resnet,cifar10,cifar10,fgsm,Case0,9466,10000,0.505493345,0.252,95tnr,-0.95523,-0.73672,0,0.924920128,0.605015674,0.949797052,0,0,0.636364,0.75098,0.517647,0.65,0.623288,0.8128,0.867647,0.132353,0.65,0.510598432,0.510394697,0.928585109,0.915200372,0.605015674,0.872104872,0.640466828,0.327777778
MaxSoftmaxProbabilityMonitor,resnet,cifar10,cifar10,fgsm,Case1,15066,10000,0.504380725,0.252,95tnr,-0.725916,-0.73672,0,0.864148202,0.313067509,0.94991295,0,0,0.431608,0.547032,0.266425,0.314286,0.688696,0.7914,0.952139,0.047861,0.314286,0.362581034,0.325006472,0.869988708,0.837924475,0.313067509,0.872104872,0.640466828,0.327777778
MaxSoftmaxProbabilityMonitor,resnet,cifar10,cifar10,fgsm,Case2,153898,10000,0.533463723,0.252,95tnr,-0.456039,-0.73672,0,0.495362563,0.042935968,0.949985376,0,0,0.10968,0.242379,0.05271,0.059127,0.756345,0.7581,0.993583,0.006417,0.059127,0.16467604,0.075910566,0.612987929,0.575377824,0.042935968,0.872104872,0.640466828,0.327777778
MaxSoftmaxProbabilityMonitor,resnet,cifar10,cifar10,fgsm,Case3,164473,10000,0.485702821,0.252,95tnr,-0.451244,-0.73672,0,0.428571429,0.039732115,0.949969263,0,0,0.105574,0.237481,0.050596,0.056746,0.756614,0.7577,0.99385,0.00615,0.056746,0.161317796,0.072977308,0.600252469,0.517131336,0.039732115,0.872104872,0.640466828,0.327777778
MaxSoftmaxProbabilityMonitor,resnet,cifar10,cifar10,deepfool,Case0,9466,10000,0.505493345,0.3537,f1,-0.997094,-0.997189,0.880573,0.851043088,0.912225705,0.836787011,0.694178,0.695041,0.694178,0.743,0.520148,0.920271,0.557268,0.7132,0.599876,0.400124,0.920271,0.50457203,0.453305733,0.928585109,0.915200372,0.605015674,0.70201061,0.444603053,0.04495335
MaxSoftmaxProbabilityMonitor,resnet,cifar10,cifar10,deepfool,Case1,13515,10000,0.520162782,0.3537,f1,-0.998117,-0.997189,0.805318,0.704890028,0.939118065,0.573785659,0.690176,0.695041,0.690176,0.731643,0.510838,0.943455,0.544106,0.7004,0.567384,0.432616,0.943455,0.501527369,0.438058497,0.699977122,0.603522407,0.050355619,0.70201061,0.444603053,0.04495335
MaxSoftmaxProbabilityMonitor,resnet,cifar10,cifar10,deepfool,Case2,155932,10000,0.51998307,0.3537,f1,-0.998251,-0.997189,0.717517,0.603324337,0.88502997,0.369659319,0.688541,0.695041,0.688541,0.72853,0.507167,0.946282,0.541148,0.6972,0.560885,0.439115,0.946282,0.499193178,0.43367265,0.661579953,0.614471361,0.056017365,0.70201061,0.444603053,0.04495335
MaxSoftmaxProbabilityMonitor,resnet,cifar10,cifar10,deepfool,Case3,147324,10000,0.5286715,0.3537,f1,-0.998237,-0.997189,0.729785,0.622404045,0.88194284,0.399853106,0.688555,0.695041,0.688555,0.728714,0.507221,0.945717,0.54135,0.6974,0.561504,0.438496,0.945717,0.499095807,0.433860818,0.706287309,0.691739368,0.129432761,0.70201061,0.444603053,0.04495335
MaxSoftmaxProbabilityMonitor,resnet,cifar10,cifar10,deepfool,Case0,9466,10000,0.505493345,0.3537,gmean,-0.995693,-0.995984,0.875742,0.872164948,0.884012539,0.867549669,0.744417,0.746046,0.690762,0.744417,0.513942,0.894261,0.562711,0.7168,0.619681,0.380319,0.894261,0.495284114,0.453461704,0.928585109,0.915200372,0.605015674,0.70201061,0.444603053,0.04495335
MaxSoftmaxProbabilityMonitor,resnet,cifar10,cifar10,deepfool,Case1,13515,10000,0.520162782,0.3537,gmean,-0.995445,-0.995984,0.745607,0.720760403,0.884495021,0.628527371,0.744394,0.746046,0.690176,0.744394,0.51287,0.890868,0.563282,0.7171,0.622002,0.377998,0.890868,0.493922192,0.453207006,0.699977122,0.603522407,0.050355619,0.70201061,0.444603053,0.04495335
MaxSoftmaxProbabilityMonitor,resnet,cifar10,cifar10,deepfool,Case2,155932,10000,0.51998307,0.3537,gmean,-0.989816,-0.995984,0.638588,0.64258083,0.72113416,0.565490982,0.735322,0.746046,0.673297,0.735322,0.482015,0.832627,0.565151,0.7142,0.649389,0.350611,0.832627,0.461330874,0.43537187,0.661579953,0.614471361,0.056017365,0.70201061,0.444603053,0.04495335
MaxSoftmaxProbabilityMonitor,resnet,cifar10,cifar10,deepfool,Case3,147324,10000,0.5286715,0.3537,gmean,-0.990012,-0.995984,0.661133,0.672891805,0.718896849,0.608010023,0.736145,0.746046,0.674355,0.736145,0.483968,0.834888,0.5656,0.7148,0.649079,0.350921,0.834888,0.463239541,0.43688275,0.706287309,0.691739368,0.129432761,0.70201061,0.444603053,0.04495335
MaxSoftmaxProbabilityMonitor,resnet,cifar10,cifar10,deepfool,Case0,9466,10000,0.505493345,0.3537,95tnr,-0.95523,-0.435943,0,0.924920128,0.605015674,0.949797052,0,0,0.599572,0.679869,0.359794,0.673735,0.540118,0.6817,0.686059,0.313941,0.673735,0.346451515,0.340714131,0.928585109,0.915200372,0.605015674,0.70201061,0.444603053,0.04495335
MaxSoftmaxProbabilityMonitor,resnet,cifar10,cifar10,deepfool,Case1,13515,10000,0.520162782,0.3537,95tnr,-0.436791,-0.435943,0,0.521354934,0.050355619,0.949884348,0,0,0.079444,0.20717,-0.005979,0.045236,0.325866,0.6292,0.948785,0.051215,0.045236,-0.013228813,-0.007426209,0.699977122,0.603522407,0.050355619,0.70201061,0.444603053,0.04495335
MaxSoftmaxProbabilityMonitor,resnet,cifar10,cifar10,deepfool,Case2,155932,10000,0.51998307,0.3537,95tnr,-0.480801,-0.435943,0,0.548153512,0.056017365,0.94997996,0,0,0.123716,0.266481,-0.049191,0.081708,0.254626,0.5906,0.869101,0.130899,0.081708,-0.07414564,-0.05812694,0.661579953,0.614471361,0.056017365,0.70201061,0.444603053,0.04495335
MaxSoftmaxProbabilityMonitor,resnet,cifar10,cifar10,deepfool,Case3,147324,10000,0.5286715,0.3537,95tnr,-0.587732,-0.435943,0,0.743710808,0.129432761,0.949969757,0,0,0.239908,0.385192,-0.073303,0.205824,0.28752,0.5387,0.720873,0.279127,0.205824,-0.08059786,-0.078342103,0.706287309,0.691739368,0.129432761,0.70201061,0.444603053,0.04495335
MaxSoftmaxProbabilityMonitor,resnet,cifar10,cifar10,pgd,Case0,9466,10000,0.505493345,0.4652,f1,-0.997094,-0.999738,0.880573,0.851043088,0.912225705,0.836787011,0.454357,0.654596,0.454357,0.533387,0.132035,0.376612,0.572549,0.5792,0.755423,0.244577,0.376612,0.142910293,0.135041982,0.928585109,0.915200372,0.605015674,0.609758347,0.549302296,0.079535684
MaxSoftmaxProbabilityMonitor,resnet,cifar10,cifar10,pgd,Case1,10000,10000,0.4701,0.4652,f1,-0.99976,-0.999738,0.660141,0.500770077,0.968304616,0.143612002,0.653192,0.654596,0.653192,0.365033,0.103602,0.965606,0.493518,0.523,0.137996,0.862004,0.965606,0.180748984,0.097530844,0.622576137,0.559385073,0.074877686,0.609758347,0.549302296,0.079535684
MaxSoftmaxProbabilityMonitor,resnet,cifar10,cifar10,pgd,Case2,158162,10000,0.505601851,0.4652,f1,-0.9982,-0.999738,0.716669,0.590653706,0.911038303,0.354306541,0.49283,0.654596,0.49283,0.5549,0.140045,0.439596,0.560735,0.5791,0.700449,0.299551,0.439596,0.145119151,0.142041414,0.640392846,0.567611008,0.047619643,0.609758347,0.549302296,0.079535684
MaxSoftmaxProbabilityMonitor,resnet,cifar10,cifar10,pgd,Case3,151926,10000,0.497511947,0.4652,f1,-0.997556,-0.999738,0.72735,0.601657057,0.919428458,0.397296341,0.47102,0.654596,0.47102,0.54419,0.14032,0.400043,0.572615,0.582,0.740277,0.259723,0.400043,0.149431009,0.143126563,0.659373983,0.570232541,0.049282265,0.609758347,0.549302296,0.079535684
MaxSoftmaxProbabilityMonitor,resnet,cifar10,cifar10,pgd,Case0,9466,10000,0.505493345,0.4652,gmean,-0.995693,-0.998915,0.875742,0.872164948,0.884012539,0.867549669,0.506087,0.576537,0.414557,0.506087,0.112129,0.325666,0.570192,0.5721,0.786462,0.213538,0.325666,0.126619165,0.115347446,0.928585109,0.915200372,0.605015674,0.609758347,0.549302296,0.079535684
MaxSoftmaxProbabilityMonitor,resnet,cifar10,cifar10,pgd,Case1,10000,10000,0.4701,0.4652,gmean,-0.999009,-0.998915,0.588667,0.560081466,0.584981919,0.59237592,0.57472,0.576537,0.558289,0.57472,0.14946,0.578031,0.539851,0.5745,0.571429,0.428571,0.578031,0.14909816,0.148774868,0.622576137,0.559385073,0.074877686,0.609758347,0.549302296,0.079535684
MaxSoftmaxProbabilityMonitor,resnet,cifar10,cifar10,pgd,Case2,158162,10000,0.505601851,0.4652,gmean,-0.989816,-0.998915,0.632057,0.621234614,0.753573349,0.530136198,0.456459,0.576537,0.346483,0.456459,0.087473,0.24828,0.573201,0.5643,0.839192,0.160808,0.24828,0.108770784,0.090822587,0.640392846,0.567611008,0.047619643,0.609758347,0.549302296,0.079535684
MaxSoftmaxProbabilityMonitor,resnet,cifar10,cifar10,pgd,Case3,151926,10000,0.497511947,0.4652,gmean,-0.989816,-0.998915,0.647022,0.624798712,0.785393927,0.533029434,0.456459,0.576537,0.346483,0.456459,0.087473,0.24828,0.573201,0.5643,0.839192,0.160808,0.24828,0.108770784,0.090822587,0.659373983,0.570232541,0.049282265,0.609758347,0.549302296,0.079535684
MaxSoftmaxProbabilityMonitor,resnet,cifar10,cifar10,pgd,Case0,9466,10000,0.505493345,0.4652,95tnr,-0.95523,-0.84863,0,0.924920128,0.605015674,0.949797052,0,0,0.227421,0.358894,0.048597,0.142089,0.569337,0.5509,0.906507,0.093493,0.142089,0.07566641,0.051091386,0.928585109,0.915200372,0.605015674,0.609758347,0.549302296,0.079535684
MaxSoftmaxProbabilityMonitor,resnet,cifar10,cifar10,pgd,Case1,10000,10000,0.4701,0.4652,95tnr,-0.827761,-0.84863,0,0.570502431,0.074877686,0.949990564,0,0,0.129895,0.264132,0.027649,0.073087,0.58319,0.5445,0.954562,0.045438,0.073087,0.058858487,0.029317964,0.622576137,0.559385073,0.074877686,0.609758347,0.549302296,0.079535684
MaxSoftmaxProbabilityMonitor,resnet,cifar10,cifar10,pgd,Case2,158162,10000,0.505601851,0.4652,95tnr,-0.459514,-0.84863,0,0.493264249,0.047619643,0.949971226,0,0,0.008125,0.063872,0.002962,0.004084,0.76,0.5361,0.998878,0.001122,0.004084,0.029588672,0.003167345,0.640392846,0.567611008,0.047619643,0.609758347,0.549302296,0.079535684
MaxSoftmaxProbabilityMonitor,resnet,cifar10,cifar10,pgd,Case3,151926,10000,0.497511947,0.4652,95tnr,-0.458097,-0.84863,0,0.493769883,0.049282265,0.949974457,0,0,0.008125,0.063872,0.002962,0.004084,0.76,0.5361,0.998878,0.001122,0.004084,0.029588672,0.003167345,0.659373983,0.570232541,0.049282265,0.609758347,0.549302296,0.079535684
MaxSoftmaxProbabilityMonitor,resnet,svhn,cifar10,novelty_cifar10,Case0,25274,18016,0.502967476,0.300233126,f1,-0.998665,-0.996854,0.826426,0.850178854,0.803964758,0.85663111,0.811547,0.863834,0.811547,0.884012,0.769059,0.914772,0.729256,0.872447,0.854287,0.145713,0.914772,0.727511518,0.716989375,0.885872592,0.902883489,0.671806167,0.934435508,0.901323776,0.845073026
MaxSoftmaxProbabilityMonitor,resnet,svhn,cifar10,novelty_cifar10,Case1,23470,18016,0.464763528,0.300233126,f1,-0.997788,-0.996854,0.900682,0.911634895,0.889988999,0.925091546,0.858116,0.863834,0.858116,0.904182,0.808779,0.885006,0.832811,0.912134,0.923773,0.076227,0.885006,0.795332919,0.794562858,0.936882027,0.942986063,0.846901357,0.934435508,0.901323776,0.845073026
MaxSoftmaxProbabilityMonitor,resnet,svhn,cifar10,novelty_cifar10,Case2,194208,18016,0.41600758,0.300233126,f1,-0.997376,-0.996854,0.768666,0.715124269,0.830874344,0.764221979,0.861258,0.863834,0.861258,0.902981,0.806968,0.873359,0.849488,0.91552,0.933608,0.066392,0.873359,0.800704213,0.800545347,0.797655511,0.669070168,0.078460739,0.934435508,0.901323776,0.845073026
MaxSoftmaxProbabilityMonitor,resnet,svhn,cifar10,novelty_cifar10,Case3,189208,18016,0.400575029,0.300233126,f1,-0.997376,-0.996854,0.75856,0.7008569,0.826617585,0.764221979,0.861258,0.863834,0.861258,0.902981,0.806968,0.873359,0.849488,0.91552,0.933608,0.066392,0.873359,0.800704213,0.800545347,0.794676192,0.651636756,0.07508708,0.934435508,0.901323776,0.845073026
MaxSoftmaxProbabilityMonitor,resnet,svhn,cifar10,novelty_cifar10,Case0,25274,18016,0.502967476,0.300233126,gmean,-0.998251,-0.99759,0.832535,0.890106879,0.766519824,0.904234994,0.900504,0.904598,0.845792,0.900504,0.801018,0.897393,0.799802,0.901754,0.903625,0.096375,0.897393,0.776817056,0.774055158,0.885872592,0.902883489,0.671806167,0.934435508,0.901323776,0.845073026
MaxSoftmaxProbabilityMonitor,resnet,svhn,cifar10,novelty_cifar10,Case1,23470,18016,0.464763528,0.300233126,gmean,-0.997788,-0.99759,0.907371,0.911634895,0.889988999,0.925091546,0.904182,0.904598,0.858116,0.904182,0.808779,0.885006,0.832811,0.912134,0.923773,0.076227,0.885006,0.795332919,0.794562858,0.936882027,0.942986063,0.846901357,0.934435508,0.901323776,0.845073026
MaxSoftmaxProbabilityMonitor,resnet,svhn,cifar10,novelty_cifar10,Case2,194208,18016,0.41600758,0.300233126,gmean,-0.996789,-0.99759,0.797372,0.723504423,0.817927518,0.777333004,0.900824,0.904598,0.863451,0.900824,0.803545,0.860418,0.866505,0.918295,0.943127,0.056873,0.860418,0.805169641,0.805159456,0.797655511,0.669070168,0.078460739,0.934435508,0.901323776,0.845073026
MaxSoftmaxProbabilityMonitor,resnet,svhn,cifar10,novelty_cifar10,Case3,189208,18016,0.400575029,0.300233126,gmean,-0.996789,-0.99759,0.795335,0.709490395,0.81375343,0.777333004,0.900824,0.904598,0.863451,0.900824,0.803545,0.860418,0.866505,0.918295,0.943127,0.056873,0.860418,0.805169641,0.805159456,0.794676192,0.651636756,0.07508708,0.934435508,0.901323776,0.845073026
MaxSoftmaxProbabilityMonitor,resnet,svhn,cifar10,novelty_cifar10,Case0,25274,18016,0.502967476,0.300233126,95tnr,-0.995785,-0.995882,0,0.93139928,0.671806167,0.949928355,0,0,0.860972,0.895221,0.793649,0.843224,0.879483,0.918239,0.950424,0.049576,0.843224,0.803457761,0.803100716,0.885872592,0.902883489,0.671806167,0.934435508,0.901323776,0.845073026
MaxSoftmaxProbabilityMonitor,resnet,svhn,cifar10,novelty_cifar10,Case1,23470,18016,0.464763528,0.300233126,95tnr,-0.995785,-0.995882,0,0.936252154,0.846901357,0.949928355,0,0,0.860972,0.895221,0.793649,0.843224,0.879483,0.918239,0.950424,0.049576,0.843224,0.803457761,0.803100716,0.936882027,0.942986063,0.846901357,0.934435508,0.901323776,0.845073026
MaxSoftmaxProbabilityMonitor,resnet,svhn,cifar10,novelty_cifar10,Case2,194208,18016,0.41600758,0.300233126,95tnr,-0.492244,-0.995882,0,0.527810158,0.078460739,0.949998237,0,0,0.215086,0.347317,0.119932,0.120725,0.984917,0.735457,0.999207,0.000793,0.120725,0.291980343,0.160012044,0.797655511,0.669070168,0.078460739,0.934435508,0.901323776,0.845073026
MaxSoftmaxProbabilityMonitor,resnet,svhn,cifar10,novelty_cifar10,Case3,189208,18016,0.400575029,0.300233126,95tnr,-0.492244,-0.995882,0,0.500880127,0.07508708,0.949998237,0,0,0.215086,0.347317,0.119932,0.120725,0.984917,0.735457,0.999207,0.000793,0.120725,0.291980343,0.160012044,0.794676192,0.651636756,0.07508708,0.934435508,0.901323776,0.845073026
MaxSoftmaxProbabilityMonitor,resnet,svhn,tiny_imagenet,novelty_tiny_imagenet,Case0,25274,18016,0.502967476,0.300233126,f1,-0.998665,-0.99681,0.826426,0.850178854,0.803964758,0.85663111,0.81611,0.873138,0.81611,0.888201,0.777748,0.923461,0.731118,0.875056,0.854287,0.145713,0.923461,0.734735245,0.723417299,0.885872592,0.902883489,0.671806167,0.941233835,0.907773471,0.859678314
MaxSoftmaxProbabilityMonitor,resnet,svhn,tiny_imagenet,novelty_tiny_imagenet,Case1,23470,18016,0.464763528,0.300233126,f1,-0.997792,-0.99681,0.900659,0.911394781,0.890172351,0.92485273,0.86526,0.873138,0.86526,0.910823,0.821826,0.898133,0.834708,0.916019,0.923693,0.076307,0.898133,0.805515693,0.804377557,0.940941825,0.945152927,0.847451412,0.941233835,0.907773471,0.859678314
MaxSoftmaxProbabilityMonitor,resnet,svhn,tiny_imagenet,novelty_tiny_imagenet,Case2,194208,18016,0.41600758,0.300233126,f1,-0.997576,-0.99681,0.768079,0.710804293,0.835392118,0.757882486,0.868511,0.873138,0.868511,0.911469,0.823285,0.893881,0.844541,0.918739,0.929404,0.070596,0.893881,0.810462912,0.809779484,0.797230459,0.669086333,0.078869195,0.941233835,0.907773471,0.859678314
MaxSoftmaxProbabilityMonitor,resnet,svhn,tiny_imagenet,novelty_tiny_imagenet,Case3,189208,18016,0.400575029,0.300233126,f1,-0.997376,-0.99681,0.758004,0.70060906,0.825641229,0.764221979,0.870218,0.873138,0.870218,0.911258,0.823052,0.889444,0.851806,0.920349,0.933608,0.066392,0.889444,0.813194572,0.812799226,0.793982078,0.651380564,0.075456513,0.941233835,0.907773471,0.859678314
MaxSoftmaxProbabilityMonitor,resnet,svhn,tiny_imagenet,novelty_tiny_imagenet,Case0,25274,18016,0.502967476,0.300233126,gmean,-0.998251,-0.997402,0.832535,0.890106879,0.766519824,0.904234994,0.90725,0.911839,0.853086,0.90725,0.814514,0.910889,0.802182,0.905806,0.903625,0.096375,0.910889,0.787607085,0.784177318,0.885872592,0.902883489,0.671806167,0.941233835,0.907773471,0.859678314
